school_id,class_id,class_type,class_size,read_score,birth_month
58,32,,22,593,6
58,83,SMALL,13,,8
58,83,SMALL,13,636,11
58,83,SMALL,13,641,4
58,83,SMALL,13,610,4
58,83,SMALL,13,641,5
58,83,,13,,6
58,83,SMALL,13,641,7
58,83,SMALL,13,675,1
58,83,SMALL,13,569,3
13,25,SMALL,16,661,11
13,25,SMALL,16,657,11
13,25,SMALL,16,587,11
13,25,,16,644,12
13,25,SMALL,16,654,12
13,25,SMALL,16,686,1
13,25,SMALL,16,639,3
13,25,SMALL,16,610,4
13,25,SMALL,16,588,4
13,25,SMALL,16,559,4
13,25,SMALL,16,636,6
13,25,SMALL,16,595,7
13,25,SMALL,16,602,9
13,25,SMALL,16,600,9
13,11,,23,,10
13,11,AIDE,23,647,11
13,11,AIDE,23,650,4
13,11,AIDE,23,580,4
13,11,AIDE,23,583,4
13,11,,23,612,7
13,11,AIDE,23,567,9
13,11,,23,639,9
13,11,AIDE,23,633,7
13,11,,23,608,9
13,11,AIDE,23,606,7
13,11,AIDE,23,639,10
13,227,AIDE,24,549,11
13,227,REGULAR,24,624,11
13,227,REGULAR,24,633,2
13,227,AIDE,24,602,4
13,227,REGULAR,24,604,8
13,227,AIDE,24,543,9
13,227,AIDE,24,572,9
13,227,AIDE,24,608,12
13,227,AIDE,24,540,9
18,190,SMALL,16,675,8
18,190,SMALL,16,616,9
18,190,SMALL,16,654,11
18,190,SMALL,16,686,6
18,190,SMALL,16,592,7
18,190,SMALL,16,606,7
18,190,SMALL,16,686,8
18,190,SMALL,16,654,9
18,190,SMALL,16,670,11
18,190,SMALL,16,665,1
18,319,SMALL,15,536,9
18,319,SMALL,15,629,12
18,319,,15,587,12
18,319,SMALL,15,620,1
18,319,SMALL,15,670,2
18,319,,15,592,1
18,319,SMALL,15,,6
18,319,SMALL,15,,8
18,5,AIDE,25,620,7
18,5,AIDE,25,622,9
18,5,AIDE,25,614,11
18,5,AIDE,25,573,11
18,5,AIDE,25,614,2
18,5,AIDE,25,602,2
18,5,AIDE,25,593,3
18,5,AIDE,25,657,2
18,5,AIDE,25,654,5
18,5,AIDE,25,620,6
18,5,AIDE,25,670,6
18,5,AIDE,25,590,8
18,5,AIDE,25,636,1
18,5,AIDE,25,639,3
18,5,AIDE,25,626,11
18,308,SMALL,17,624,11
18,308,,17,612,1
18,308,SMALL,17,650,2
18,308,SMALL,17,588,3
18,308,,17,644,5
18,308,,17,618,6
18,308,SMALL,17,670,7
18,308,SMALL,17,604,7
18,308,,17,588,9
18,308,,17,644,5
18,308,,17,693,10
70,98,SMALL,15,665,11
70,98,SMALL,15,644,11
70,98,SMALL,15,587,12
70,98,SMALL,15,597,12
70,98,SMALL,15,610,2
70,98,,15,592,3
70,98,,15,,5
70,98,,15,608,5
70,98,SMALL,15,641,7
70,98,SMALL,15,633,7
70,98,SMALL,15,636,9
70,98,SMALL,15,602,9
70,8,AIDE,24,597,11
70,8,REGULAR,24,593,12
70,8,AIDE,24,626,2
70,8,REGULAR,24,608,3
70,8,AIDE,24,639,4
70,8,REGULAR,24,564,4
70,8,SMALL,24,577,9
70,8,AIDE,24,647,11
70,8,AIDE,24,626,3
70,280,,15,641,11
70,280,,15,612,2
70,280,SMALL,15,585,2
70,280,SMALL,15,654,6
70,280,SMALL,15,641,9
70,280,SMALL,15,661,6
70,204,AIDE,24,680,11
70,204,AIDE,24,610,12
70,204,AIDE,24,604,1
70,204,AIDE,24,612,2
70,204,AIDE,24,680,2
70,204,AIDE,24,593,3
70,204,,24,602,5
70,204,AIDE,24,614,5
70,204,AIDE,24,620,6
70,204,AIDE,24,610,8
70,204,,24,,3
70,204,AIDE,24,590,11
70,153,SMALL,14,582,2
70,153,SMALL,14,572,3
70,153,SMALL,14,,6
70,153,SMALL,14,597,2
70,153,SMALL,14,641,6
8,229,,14,,5
8,229,SMALL,14,614,9
8,229,SMALL,14,647,11
8,229,,14,624,11
8,229,SMALL,14,713,12
8,229,SMALL,14,587,1
8,229,SMALL,14,616,4
8,229,SMALL,14,641,7
8,229,SMALL,14,622,6
8,31,SMALL,14,629,10
8,31,SMALL,14,713,11
8,31,SMALL,14,614,11
8,31,,14,610,11
8,31,,14,680,11
8,31,SMALL,14,647,11
8,31,SMALL,14,657,12
8,31,SMALL,14,639,1
8,31,,14,622,5
8,31,SMALL,14,626,6
8,31,SMALL,14,592,5
8,31,SMALL,14,650,7
8,31,SMALL,14,608,8
8,67,AIDE,23,606,9
8,67,AIDE,23,657,11
8,67,AIDE,23,583,12
8,67,AIDE,23,661,12
8,67,AIDE,23,650,1
8,67,AIDE,23,616,1
8,67,AIDE,23,631,3
8,67,AIDE,23,644,2
8,67,AIDE,23,600,3
8,67,AIDE,23,610,2
8,67,AIDE,23,661,6
8,67,AIDE,23,597,6
8,67,AIDE,23,639,6
8,67,AIDE,23,654,9
8,67,AIDE,23,608,1
8,67,AIDE,23,593,2
8,118,REGULAR,25,604,11
8,118,REGULAR,25,593,11
8,118,AIDE,25,654,4
8,118,AIDE,25,597,5
8,118,REGULAR,25,590,7
8,118,REGULAR,25,610,8
8,118,REGULAR,25,604,8
8,118,AIDE,25,639,9
8,121,AIDE,23,604,9
8,121,AIDE,23,590,11
8,121,AIDE,23,639,12
8,121,AIDE,23,599,1
8,121,AIDE,23,670,3
8,121,AIDE,23,590,3
8,121,AIDE,23,680,4
8,121,AIDE,23,650,5
8,121,AIDE,23,650,6
8,121,AIDE,23,608,7
8,121,AIDE,23,604,8
8,121,AIDE,23,633,8
8,121,AIDE,23,670,4
8,325,SMALL,14,578,12
8,325,SMALL,14,,5
8,325,,14,597,10
8,325,SMALL,14,636,12
8,325,SMALL,14,629,1
8,325,,14,636,1
8,325,SMALL,14,665,4
8,325,SMALL,14,622,4
8,325,SMALL,14,620,4
8,325,,14,661,9
8,325,SMALL,14,604,7
8,141,AIDE,22,595,9
8,141,AIDE,22,633,11
8,141,REGULAR,22,641,1
8,141,REGULAR,22,665,2
8,141,REGULAR,22,555,3
8,141,AIDE,22,641,4
8,141,AIDE,22,602,4
8,141,AIDE,22,657,4
8,141,AIDE,22,675,6
8,141,AIDE,22,622,7
71,39,AIDE,27,570,4
71,39,REGULAR,27,593,1
71,39,REGULAR,27,577,1
71,39,REGULAR,27,593,1
71,39,REGULAR,27,,9
71,39,REGULAR,27,,2
71,39,REGULAR,27,612,2
71,39,REGULAR,27,583,3
71,39,REGULAR,27,577,3
71,39,REGULAR,27,639,4
71,39,AIDE,27,608,5
71,39,REGULAR,27,670,5
71,39,AIDE,27,593,8
71,39,AIDE,27,595,9
71,110,SMALL,16,587,8
71,110,SMALL,16,650,12
71,110,SMALL,16,657,1
71,110,SMALL,16,654,2
71,110,SMALL,16,629,5
71,110,SMALL,16,670,6
71,110,SMALL,16,585,6
71,110,SMALL,16,588,9
71,110,SMALL,16,670,9
71,3,REGULAR,24,624,8
71,3,AIDE,24,614,1
71,3,AIDE,24,647,11
71,3,REGULAR,24,608,12
71,3,REGULAR,24,650,4
71,3,REGULAR,24,577,4
71,3,AIDE,24,614,7
71,3,REGULAR,24,595,7
71,3,REGULAR,24,618,7
71,3,REGULAR,24,686,8
71,3,REGULAR,24,618,8
71,3,AIDE,24,608,9
71,3,AIDE,24,593,9
71,3,AIDE,24,633,8
71,290,AIDE,24,654,12
71,290,AIDE,24,702,8
71,290,AIDE,24,641,2
71,290,AIDE,24,641,4
71,290,AIDE,24,592,4
71,290,AIDE,24,590,4
71,290,AIDE,24,604,5
71,290,AIDE,24,610,5
71,290,AIDE,24,654,6
71,290,AIDE,24,606,7
71,290,AIDE,24,580,8
71,290,AIDE,24,680,1
71,290,AIDE,24,639,6
71,33,SMALL,16,675,10
71,33,SMALL,16,686,11
71,33,SMALL,16,550,12
71,33,SMALL,16,587,8
71,33,SMALL,16,578,1
71,33,SMALL,16,633,1
71,33,SMALL,16,614,3
71,33,SMALL,16,680,2
71,33,SMALL,16,631,8
65,317,SMALL,15,650,11
65,317,SMALL,15,686,2
65,317,SMALL,15,644,6
65,317,SMALL,15,665,6
65,317,SMALL,15,610,7
65,317,,15,661,5
65,317,SMALL,15,641,8
65,272,REGULAR,22,702,11
65,272,AIDE,22,675,11
65,272,AIDE,22,665,3
65,272,AIDE,22,629,4
65,272,REGULAR,22,661,6
65,272,REGULAR,22,644,6
65,272,AIDE,22,665,8
65,272,AIDE,22,606,1
65,272,REGULAR,22,639,3
65,159,AIDE,23,680,12
65,159,AIDE,23,631,7
65,159,AIDE,23,626,2
65,159,AIDE,23,650,2
65,159,AIDE,23,636,2
65,159,AIDE,23,693,3
65,159,AIDE,23,606,6
65,159,AIDE,23,604,6
65,159,AIDE,23,610,7
65,159,AIDE,23,636,8
65,159,AIDE,23,654,9
65,159,AIDE,23,616,12
65,159,AIDE,23,633,7
65,92,SMALL,14,680,12
65,92,SMALL,14,693,1
65,92,,14,577,5
65,92,SMALL,14,,5
65,92,SMALL,14,626,5
65,92,SMALL,14,631,9
17,274,AIDE,21,665,8
17,274,,21,639,4
17,274,AIDE,21,702,4
17,274,AIDE,21,620,4
17,274,AIDE,21,631,8
17,274,AIDE,21,620,9
17,166,REGULAR,21,557,9
17,166,REGULAR,21,,9
17,166,AIDE,21,606,10
17,166,AIDE,21,661,2
17,166,REGULAR,21,631,3
17,166,AIDE,21,680,7
17,166,AIDE,21,622,8
17,166,AIDE,21,661,3
17,166,AIDE,21,608,8
17,53,SMALL,16,728,12
17,53,,16,680,12
17,53,SMALL,16,713,10
17,53,SMALL,16,606,6
17,53,SMALL,16,612,2
17,55,SMALL,16,580,12
17,55,,16,592,3
17,55,SMALL,16,616,3
17,55,SMALL,16,616,4
17,55,SMALL,16,644,10
14,123,,23,565,12
14,123,AIDE,23,602,1
14,123,AIDE,23,557,2
14,123,AIDE,23,572,9
14,123,AIDE,23,633,7
14,123,AIDE,23,654,3
14,123,AIDE,23,639,6
14,123,AIDE,23,590,12
14,82,REGULAR,22,693,11
14,82,AIDE,22,728,11
14,82,AIDE,22,593,12
14,82,REGULAR,22,570,12
14,82,AIDE,22,650,12
14,82,AIDE,22,,7
14,82,REGULAR,22,629,1
14,82,AIDE,22,641,5
14,82,AIDE,22,616,4
14,82,REGULAR,22,585,5
14,234,SMALL,15,597,2
14,234,SMALL,15,570,6
14,234,SMALL,15,608,4
14,234,SMALL,15,529,7
14,234,SMALL,15,562,8
14,234,SMALL,15,538,8
32,207,AIDE,20,633,8
32,207,AIDE,20,670,3
32,207,AIDE,20,641,5
32,207,REGULAR,20,622,5
32,207,REGULAR,20,612,3
32,207,REGULAR,20,606,10
32,207,SMALL,20,680,10
32,249,AIDE,21,597,8
32,249,AIDE,21,657,10
32,249,AIDE,21,728,11
32,249,AIDE,21,665,4
32,249,AIDE,21,665,9
32,249,AIDE,21,610,2
32,249,AIDE,21,693,4
32,249,AIDE,21,612,12
32,249,AIDE,21,622,3
32,249,AIDE,21,602,11
32,309,SMALL,12,538,10
32,309,SMALL,12,665,11
32,309,SMALL,12,675,12
32,309,SMALL,12,670,2
32,309,SMALL,12,728,1
32,309,SMALL,12,633,5
32,309,SMALL,12,608,2
32,309,SMALL,12,702,5
32,309,SMALL,12,670,5
32,309,SMALL,12,582,11
32,309,SMALL,12,647,11
10,261,AIDE,23,560,8
10,261,,23,,4
10,261,AIDE,23,531,11
10,261,,23,585,4
10,261,AIDE,23,560,6
10,261,AIDE,23,573,8
10,156,AIDE,23,567,11
10,156,AIDE,23,588,3
10,156,AIDE,23,582,6
10,327,SMALL,17,597,11
10,327,SMALL,17,529,7
10,327,SMALL,17,597,2
10,327,SMALL,17,545,4
10,327,SMALL,17,554,11
10,327,SMALL,17,639,5
10,117,SMALL,15,582,11
10,117,SMALL,15,570,1
10,117,SMALL,15,602,3
10,117,,15,639,6
10,117,SMALL,15,636,1
10,117,,15,600,6
10,117,,15,620,9
10,301,AIDE,24,620,2
10,301,REGULAR,24,547,4
10,301,AIDE,24,577,7
10,301,AIDE,24,599,11
16,114,AIDE,24,595,11
16,114,AIDE,24,620,12
16,114,AIDE,24,650,1
16,114,AIDE,24,680,1
16,114,AIDE,24,610,3
16,114,AIDE,24,592,4
16,114,AIDE,24,657,4
16,114,AIDE,24,633,5
16,114,AIDE,24,654,6
16,114,AIDE,24,670,7
16,114,,24,629,7
16,114,AIDE,24,713,7
16,114,AIDE,24,641,8
16,114,AIDE,24,577,9
16,114,AIDE,24,633,9
16,87,REGULAR,25,670,11
16,87,REGULAR,25,686,12
16,87,REGULAR,25,686,12
16,87,REGULAR,25,624,1
16,87,AIDE,25,618,2
16,87,REGULAR,25,693,5
16,171,,16,636,12
16,171,SMALL,16,665,6
16,171,SMALL,16,636,5
16,171,SMALL,16,644,7
16,171,SMALL,16,622,7
16,171,SMALL,16,657,7
16,171,SMALL,16,644,6
16,171,SMALL,16,585,6
16,275,,16,614,7
16,275,SMALL,16,608,11
16,275,SMALL,16,622,11
16,275,SMALL,16,686,2
16,275,SMALL,16,622,3
16,275,SMALL,16,641,4
16,275,SMALL,16,599,7
16,275,SMALL,16,665,1
16,275,SMALL,16,661,9
16,275,SMALL,16,665,1
52,269,AIDE,23,641,11
52,269,REGULAR,23,606,1
52,269,REGULAR,23,608,1
52,269,REGULAR,23,644,2
52,269,AIDE,23,644,2
52,269,AIDE,23,636,3
52,269,AIDE,23,573,4
52,269,REGULAR,23,622,4
52,269,AIDE,23,600,6
52,269,REGULAR,23,680,6
52,269,AIDE,23,612,9
52,269,AIDE,23,650,9
52,269,REGULAR,23,595,3
52,269,AIDE,23,647,11
52,260,AIDE,24,567,1
52,260,AIDE,24,597,1
52,260,AIDE,24,636,2
52,260,AIDE,24,580,2
52,260,AIDE,24,624,3
52,260,AIDE,24,582,3
52,260,AIDE,24,599,4
52,260,AIDE,24,626,6
52,260,AIDE,24,641,7
52,260,AIDE,24,644,7
52,260,AIDE,24,612,7
52,260,AIDE,24,629,9
52,260,AIDE,24,614,8
52,260,AIDE,24,573,6
52,197,SMALL,15,654,11
52,197,SMALL,15,629,11
52,197,SMALL,15,670,1
52,197,SMALL,15,665,3
52,197,SMALL,15,592,4
52,197,SMALL,15,631,6
52,197,SMALL,15,629,6
52,197,SMALL,15,582,6
52,197,,15,680,7
52,197,SMALL,15,661,9
52,197,SMALL,15,702,8
52,197,SMALL,15,588,4
52,197,SMALL,15,680,7
64,151,AIDE,23,610,12
64,151,AIDE,23,686,12
64,151,AIDE,23,616,2
64,151,AIDE,23,602,2
64,151,AIDE,23,,2
64,151,AIDE,23,633,2
64,151,AIDE,23,622,9
64,151,AIDE,23,629,3
64,151,AIDE,23,616,5
64,151,AIDE,23,631,6
64,151,AIDE,23,608,8
64,151,AIDE,23,639,7
64,151,AIDE,23,675,5
64,151,AIDE,23,620,4
64,126,AIDE,22,644,9
64,126,AIDE,22,665,11
64,126,AIDE,22,639,2
64,126,AIDE,22,606,4
64,126,AIDE,22,631,5
64,126,AIDE,22,661,7
64,126,AIDE,22,661,8
64,126,AIDE,22,675,1
64,126,AIDE,22,608,2
64,126,AIDE,22,608,3
64,142,REGULAR,23,,11
64,142,AIDE,23,,5
64,142,REGULAR,23,,7
64,142,AIDE,23,,9
64,142,AIDE,23,,4
64,142,REGULAR,23,,1
64,168,SMALL,16,529,2
64,168,SMALL,16,633,12
64,168,SMALL,16,654,2
64,168,,16,686,6
64,168,SMALL,16,657,8
64,168,SMALL,16,644,8
64,168,SMALL,16,657,9
64,168,,16,641,9
64,208,SMALL,15,665,8
64,208,,15,622,9
64,208,SMALL,15,665,11
64,208,,15,647,2
64,208,SMALL,15,680,3
64,208,SMALL,15,641,2
64,208,SMALL,15,693,5
64,208,SMALL,15,728,8
64,208,SMALL,15,650,11
64,310,SMALL,16,702,12
64,310,,16,631,2
64,310,SMALL,16,728,2
64,310,SMALL,16,728,4
64,310,,16,654,6
64,310,SMALL,16,654,7
64,310,SMALL,16,614,8
64,310,SMALL,16,670,12
64,310,SMALL,16,650,7
64,241,AIDE,24,670,1
64,241,REGULAR,24,631,2
64,241,AIDE,24,661,2
64,241,REGULAR,24,616,7
64,241,AIDE,24,675,7
64,241,REGULAR,24,686,7
64,241,REGULAR,24,647,9
64,241,AIDE,24,680,7
64,241,AIDE,24,680,2
44,320,AIDE,24,572,11
44,320,AIDE,24,680,11
44,320,AIDE,24,644,11
44,320,AIDE,24,620,12
44,320,AIDE,24,554,3
44,320,AIDE,24,633,4
44,320,AIDE,24,575,4
44,320,,24,583,6
44,320,AIDE,24,527,8
44,320,AIDE,24,565,1
44,326,,15,612,10
44,326,SMALL,15,608,12
44,326,SMALL,15,661,1
44,326,,15,654,5
44,326,SMALL,15,599,1
44,326,,15,565,3
44,326,SMALL,15,661,6
44,326,SMALL,15,595,6
44,326,SMALL,15,622,8
44,326,SMALL,15,585,1
44,326,SMALL,15,644,9
44,326,SMALL,15,592,2
44,326,SMALL,15,670,11
44,313,AIDE,23,616,12
44,313,AIDE,23,554,12
44,313,AIDE,23,661,2
44,313,AIDE,23,639,2
44,313,AIDE,23,680,4
44,313,AIDE,23,639,5
44,313,AIDE,23,624,5
44,313,AIDE,23,644,6
44,313,AIDE,23,599,6
44,313,REGULAR,23,644,9
44,313,REGULAR,23,614,7
44,40,AIDE,26,620,11
44,40,AIDE,26,626,12
44,40,AIDE,26,650,3
44,40,AIDE,26,525,4
44,40,AIDE,26,593,3
44,40,AIDE,26,631,8
44,40,AIDE,26,616,8
44,40,AIDE,26,599,2
44,40,AIDE,26,626,5
44,40,AIDE,26,588,3
44,206,,14,552,8
44,206,SMALL,14,,10
44,206,SMALL,14,587,11
44,206,,14,675,12
44,206,SMALL,14,631,4
44,206,,14,554,2
44,206,SMALL,14,562,7
6,259,AIDE,22,,1
6,259,AIDE,22,654,9
6,259,AIDE,22,606,9
6,259,AIDE,22,575,10
6,259,AIDE,22,686,12
6,259,AIDE,22,597,1
6,259,AIDE,22,631,3
6,259,AIDE,22,670,3
6,259,AIDE,22,665,4
6,259,AIDE,22,661,4
6,259,AIDE,22,565,4
6,259,AIDE,22,657,4
6,259,AIDE,22,,4
6,259,AIDE,22,588,6
6,259,AIDE,22,,6
6,259,,22,,7
6,259,AIDE,22,,7
6,259,,22,575,1
6,215,AIDE,21,604,5
6,215,AIDE,21,608,7
6,215,AIDE,21,580,9
6,215,AIDE,21,657,11
6,215,AIDE,21,636,11
6,215,AIDE,21,670,10
6,215,AIDE,21,631,12
6,215,AIDE,21,582,1
6,215,AIDE,21,654,2
6,215,AIDE,21,626,3
6,215,AIDE,21,597,4
6,215,AIDE,21,641,6
6,215,AIDE,21,636,6
6,215,AIDE,21,680,8
6,215,AIDE,21,629,9
6,215,AIDE,21,753,10
6,145,SMALL,15,547,5
6,145,SMALL,15,,9
6,145,SMALL,15,600,11
6,145,SMALL,15,554,4
6,145,SMALL,15,620,7
6,145,SMALL,15,661,8
6,145,SMALL,15,577,1
6,145,,15,680,7
6,230,REGULAR,21,585,9
6,230,AIDE,21,644,9
6,230,REGULAR,21,629,11
6,230,REGULAR,21,647,11
6,230,AIDE,21,636,12
6,230,AIDE,21,620,3
6,230,AIDE,21,592,4
6,230,REGULAR,21,639,5
6,230,REGULAR,21,675,6
6,230,AIDE,21,702,6
6,230,REGULAR,21,641,7
6,230,REGULAR,21,597,9
6,230,AIDE,21,631,9
6,230,AIDE,21,647,6
6,77,AIDE,21,,12
6,77,REGULAR,21,654,8
6,77,AIDE,21,686,12
6,77,REGULAR,21,650,2
6,77,AIDE,21,573,5
6,77,AIDE,21,606,5
6,77,AIDE,21,670,6
6,77,REGULAR,21,612,7
6,77,AIDE,21,650,7
6,77,AIDE,21,680,7
6,77,REGULAR,21,647,7
6,77,REGULAR,21,686,8
6,77,AIDE,21,686,8
6,77,AIDE,21,599,9
6,77,REGULAR,21,585,1
6,104,SMALL,15,622,11
6,104,SMALL,15,608,11
6,104,SMALL,15,614,12
6,104,SMALL,15,644,1
6,104,SMALL,15,661,3
6,104,SMALL,15,593,5
6,104,SMALL,15,631,6
6,104,SMALL,15,629,7
6,104,SMALL,15,641,8
6,104,,15,602,8
6,104,SMALL,15,612,7
6,104,SMALL,15,650,1
6,104,SMALL,15,641,4
33,19,REGULAR,25,538,4
33,19,REGULAR,25,680,11
33,19,REGULAR,25,657,12
33,19,AIDE,25,680,6
33,19,REGULAR,25,620,1
33,19,AIDE,25,753,2
33,19,REGULAR,25,592,5
33,19,AIDE,25,597,7
33,278,SMALL,15,606,12
33,278,SMALL,15,622,11
33,278,SMALL,15,,11
33,278,SMALL,15,592,1
33,278,SMALL,15,620,1
33,278,SMALL,15,608,2
33,278,SMALL,15,647,3
33,278,SMALL,15,608,4
33,278,SMALL,15,592,6
33,278,SMALL,15,595,8
33,278,SMALL,15,629,9
33,278,SMALL,15,616,10
33,297,SMALL,17,620,8
33,297,SMALL,17,639,11
33,297,SMALL,17,580,12
33,297,SMALL,17,626,11
33,297,SMALL,17,626,11
33,297,,17,641,9
33,297,SMALL,17,547,1
33,297,SMALL,17,622,2
33,297,SMALL,17,647,5
33,297,SMALL,17,614,8
33,297,SMALL,17,647,5
33,297,SMALL,17,,6
33,297,SMALL,17,636,6
33,246,AIDE,26,614,9
33,246,AIDE,26,578,9
33,246,AIDE,26,680,11
33,246,AIDE,26,608,12
33,246,AIDE,26,608,1
33,246,AIDE,26,636,2
33,246,AIDE,26,620,2
33,246,AIDE,26,629,2
33,246,AIDE,26,693,3
33,246,AIDE,26,624,5
33,246,AIDE,26,614,6
33,246,AIDE,26,650,7
33,246,AIDE,26,670,9
33,93,AIDE,27,600,11
33,93,AIDE,27,595,11
33,93,AIDE,27,622,12
33,93,AIDE,27,557,12
33,93,AIDE,27,,1
33,93,AIDE,27,661,5
33,93,AIDE,27,650,5
33,93,AIDE,27,602,9
33,93,AIDE,27,604,11
33,93,AIDE,27,604,6
33,131,REGULAR,25,575,5
33,131,AIDE,25,606,12
33,131,AIDE,25,661,10
33,131,AIDE,25,675,11
33,131,REGULAR,25,670,11
33,131,REGULAR,25,633,12
33,131,AIDE,25,624,11
33,131,REGULAR,25,657,1
33,131,REGULAR,25,654,1
33,131,REGULAR,25,590,5
33,131,AIDE,25,641,5
33,131,AIDE,25,620,5
33,131,REGULAR,25,612,9
74,288,AIDE,26,636,9
74,288,REGULAR,26,616,12
74,288,REGULAR,26,631,2
74,288,REGULAR,26,647,5
74,288,AIDE,26,593,2
74,288,AIDE,26,644,5
74,288,REGULAR,26,582,9
74,288,REGULAR,26,631,12
74,288,REGULAR,26,633,8
74,288,REGULAR,26,587,1
74,288,REGULAR,26,657,3
74,4,SMALL,14,624,9
74,4,SMALL,14,639,12
74,4,SMALL,14,,8
74,4,SMALL,14,557,2
74,4,SMALL,14,647,2
74,4,SMALL,14,608,3
74,4,SMALL,14,600,1
74,4,SMALL,14,580,1
74,239,SMALL,15,713,6
74,239,SMALL,15,670,12
74,239,SMALL,15,675,12
74,239,SMALL,15,650,4
74,239,SMALL,15,633,1
74,239,SMALL,15,626,2
74,239,SMALL,15,644,7
74,239,SMALL,15,582,7
74,239,SMALL,15,639,8
74,239,SMALL,15,,8
74,239,SMALL,15,657,7
74,239,SMALL,15,675,11
74,239,SMALL,15,641,5
74,191,AIDE,24,675,4
74,191,AIDE,24,665,10
74,191,,24,588,10
74,191,AIDE,24,629,1
74,191,AIDE,24,618,3
74,191,AIDE,24,622,4
74,191,AIDE,24,592,6
74,191,AIDE,24,670,7
74,191,AIDE,24,647,4
74,191,AIDE,24,616,2
27,127,SMALL,17,575,12
27,127,SMALL,17,650,12
27,127,SMALL,17,622,4
27,127,SMALL,17,624,4
27,127,SMALL,17,624,5
27,127,SMALL,17,629,5
27,127,SMALL,17,636,5
27,127,SMALL,17,593,5
27,127,SMALL,17,595,6
27,265,AIDE,24,573,8
27,265,AIDE,24,680,11
27,265,AIDE,24,641,9
27,265,AIDE,24,693,12
27,265,AIDE,24,618,12
27,265,,24,582,1
27,265,AIDE,24,588,5
27,265,AIDE,24,602,6
27,265,AIDE,24,633,8
27,265,AIDE,24,588,9
27,265,AIDE,24,641,4
27,265,AIDE,24,639,3
27,73,SMALL,15,675,11
27,73,,15,665,1
27,73,SMALL,15,633,3
27,73,SMALL,15,573,4
27,73,SMALL,15,636,8
27,73,SMALL,15,636,9
27,73,SMALL,15,569,9
27,73,SMALL,15,550,1
27,240,,24,,10
27,240,AIDE,24,600,11
27,240,AIDE,24,626,5
27,240,AIDE,24,616,5
27,240,AIDE,24,624,8
27,240,AIDE,24,622,5
27,240,AIDE,24,680,1
27,240,AIDE,24,593,2
27,240,AIDE,24,647,2
27,154,AIDE,26,570,9
27,154,AIDE,26,675,11
27,154,REGULAR,26,680,12
27,154,AIDE,26,585,1
27,154,AIDE,26,620,1
27,154,REGULAR,26,618,1
27,154,REGULAR,26,629,1
27,154,REGULAR,26,631,2
27,154,REGULAR,26,661,3
27,154,REGULAR,26,578,4
27,154,AIDE,26,675,4
31,102,SMALL,13,592,8
31,102,SMALL,13,602,10
31,102,SMALL,13,610,10
31,102,SMALL,13,636,12
31,102,SMALL,13,626,2
31,102,SMALL,13,626,3
31,102,SMALL,13,647,4
31,102,SMALL,13,616,1
31,102,SMALL,13,686,12
31,140,AIDE,21,620,9
31,140,REGULAR,21,,11
31,140,REGULAR,21,650,11
31,140,AIDE,21,597,11
31,140,REGULAR,21,641,1
31,140,REGULAR,21,577,2
31,140,AIDE,21,636,4
31,140,AIDE,21,599,3
31,140,REGULAR,21,600,4
31,140,REGULAR,21,,6
31,140,AIDE,21,618,7
31,140,AIDE,21,572,7
31,140,AIDE,21,639,8
31,306,SMALL,14,577,5
31,306,SMALL,14,599,12
31,306,SMALL,14,,3
31,306,SMALL,14,602,3
31,306,SMALL,14,657,5
31,306,SMALL,14,644,5
31,306,SMALL,14,633,7
31,112,AIDE,22,582,7
31,112,AIDE,22,629,10
31,112,AIDE,22,686,12
31,112,AIDE,22,608,1
31,112,AIDE,22,631,2
31,112,AIDE,22,670,3
31,112,AIDE,22,595,4
31,112,AIDE,22,614,4
31,112,AIDE,22,665,4
31,112,AIDE,22,620,5
31,112,AIDE,22,618,5
31,112,AIDE,22,639,8
31,112,AIDE,22,624,9
56,46,AIDE,25,569,10
56,46,AIDE,25,670,11
56,46,AIDE,25,588,12
56,46,AIDE,25,622,11
56,46,AIDE,25,588,12
56,46,AIDE,25,575,2
56,46,AIDE,25,633,1
56,46,AIDE,25,633,4
56,46,AIDE,25,559,9
56,46,AIDE,25,608,8
56,72,SMALL,17,595,12
56,72,SMALL,17,670,12
56,72,SMALL,17,650,4
56,72,SMALL,17,686,4
56,72,SMALL,17,599,7
56,72,SMALL,17,590,6
56,72,SMALL,17,559,8
56,72,SMALL,17,604,7
56,72,SMALL,17,602,7
56,72,SMALL,17,592,9
56,72,,17,614,2
56,72,,17,620,7
56,184,SMALL,18,592,5
56,184,SMALL,18,650,7
56,184,SMALL,18,622,6
56,184,SMALL,18,647,8
56,184,SMALL,18,616,8
56,184,SMALL,18,612,3
56,184,SMALL,18,597,4
56,184,,18,616,6
56,184,,18,,3
56,253,AIDE,24,657,4
56,253,REGULAR,24,604,7
56,253,REGULAR,24,554,2
56,253,AIDE,24,606,3
56,253,REGULAR,24,631,2
56,253,AIDE,24,602,1
56,253,AIDE,24,620,4
56,253,REGULAR,24,564,3
56,253,AIDE,24,612,6
56,253,REGULAR,24,575,5
56,253,REGULAR,24,670,7
56,253,AIDE,24,614,7
56,253,REGULAR,24,606,9
56,253,AIDE,24,644,7
56,253,AIDE,24,618,2
73,296,SMALL,15,713,5
73,296,SMALL,15,654,11
73,296,SMALL,15,693,12
73,296,SMALL,15,661,2
73,296,SMALL,15,693,7
73,296,SMALL,15,618,7
73,296,SMALL,15,693,9
